ortho	phon	lemme	cgram	cgramortho	genre	nombre	infover	syll_cv	orthosyll_cv	freqlivres	freqfilms2	source
délibère	delibER	délibérer	VER	VER			imp:pre:2s;	d_e|l_i|b_E_R_#	d_é|l_i|b_è_r_e	0.0	0.0	synthetic
délibérons	delibeR§	délibérer	VER	VER			imp:pre:1p;	d_e|l_i|b_e|R_§	d_é|l_i|b_é|r_ons	0.0	0.0	synthetic
délibérez	delibeRe	délibérer	VER	VER			imp:pre:2p;	d_e|l_i|b_e|R_e	d_é|l_i|b_é|r_ez	0.0	0.0	synthetic
empoussiérées	@pusjeRe	empoussiérer	VER	VER	f	p	par:pas;	@|p_u|s_j_e|R_e	em|p_ou|ss_i_é|r_é_es	0.0	0.0	synthetic
générées	ZeneRe	générer	VER	VER	f	p	par:pas;	Z_e|n_e|R_e	g_é|n_é|r_é_es	0.0	0.0	synthetic
génère	ZenER	générer	VER	VER			ind:pre:1s;	Z_e|n_E_R_#	g_é|n_è_r_e	0.0	0.0	synthetic
génèrent	ZenER	générer	VER	VER			ind:pre:3p;	Z_e|n_E_R_#	g_é|n_è_r_ent	0.0	0.0	synthetic
générais	ZeneRE	générer	VER	VER			ind:imp:1s;	Z_e|n_e|R_E	g_é|n_é|r_ais	0.0	0.0	synthetic
générais	ZeneRE	générer	VER	VER			ind:imp:2s;	Z_e|n_e|R_E	g_é|n_é|r_ais	0.0	0.0	synthetic
générait	ZeneRE	générer	VER	VER			ind:imp:3s;	Z_e|n_e|R_E	g_é|n_é|r_ait	0.0	0.0	synthetic
générions	ZeneRj§	générer	VER	VER			ind:imp:1p;	Z_e|n_e|R_j_§	g_é|n_é|r_i_ons	0.0	0.0	synthetic
génériez	ZeneRje	générer	VER	VER			ind:imp:2p;	Z_e|n_e|R_j_e	g_é|n_é|r_i_ez	0.0	0.0	synthetic
généraient	ZeneRE	générer	VER	VER			ind:imp:3p;	Z_e|n_e|R_E	g_é|n_é|r_aient	0.0	0.0	synthetic
générerai	ZeneR°Re	générer	VER	VER			ind:fut:1s;	Z_e|n_e|R_°|R_e	g_é|n_é|r_e|r_ai	0.0	0.0	synthetic
généreras	ZeneR°Ra	générer	VER	VER			ind:fut:2s;	Z_e|n_e|R_°|R_a	g_é|n_é|r_e|r_as	0.0	0.0	synthetic
générera	ZeneR°Ra	générer	VER	VER			ind:fut:3s;	Z_e|n_e|R_°|R_a	g_é|n_é|r_e|r_a	0.0	0.0	synthetic
générerons	ZeneR°R§	générer	VER	VER			ind:fut:1p;	Z_e|n_e|R_°|R_§	g_é|n_é|r_e|r_ons	0.0	0.0	synthetic
générerez	ZeneR°Re	générer	VER	VER			ind:fut:2p;	Z_e|n_e|R_°|R_e	g_é|n_é|r_e|r_ez	0.0	0.0	synthetic
généreront	ZeneR°R§	générer	VER	VER			ind:fut:3p;	Z_e|n_e|R_°|R_§	g_é|n_é|r_e|r_ont	0.0	0.0	synthetic
générai	ZeneRe	générer	VER	VER			ind:pas:1s;	Z_e|n_e|R_e	g_é|n_é|r_ai	0.0	0.0	synthetic
généras	ZeneRa	générer	VER	VER			ind:pas:2s;	Z_e|n_e|R_a	g_é|n_é|r_as	0.0	0.0	synthetic
généra	ZeneRa	générer	VER	VER			ind:pas:3s;	Z_e|n_e|R_a	g_é|n_é|r_a	0.0	0.0	synthetic
générâmes	ZeneRam	générer	VER	VER			ind:pas:1p;	Z_e|n_e|R_a_m_#	g_é|n_é|r_â_m_es	0.0	0.0	synthetic
générèrent	ZeneRER	générer	VER	VER			ind:pas:3p;	Z_e|n_e|R_E_R_#	g_é|n_é|r_è_r_ent	0.0	0.0	synthetic
générerais	ZeneR°RE	générer	VER	VER			cnd:pre:1s;	Z_e|n_e|R_°|R_E	g_é|n_é|r_e|r_ais	0.0	0.0	synthetic
générerais	ZeneR°RE	générer	VER	VER			cnd:pre:2s;	Z_e|n_e|R_°|R_E	g_é|n_é|r_e|r_ais	0.0	0.0	synthetic
générerait	ZeneR°RE	générer	VER	VER			cnd:pre:3s;	Z_e|n_e|R_°|R_E	g_é|n_é|r_e|r_ait	0.0	0.0	synthetic
générerions	ZeneR°Rj§	générer	VER	VER			cnd:pre:1p;	Z_e|n_e|R_°|R_j_§	g_é|n_é|r_e|r_i_ons	0.0	0.0	synthetic
généreriez	ZeneR°Rje	générer	VER	VER			cnd:pre:2p;	Z_e|n_e|R_°|R_j_e	g_é|n_é|r_e|r_i_ez	0.0	0.0	synthetic
généreraient	ZeneR°RE	générer	VER	VER			cnd:pre:3p;	Z_e|n_e|R_°|R_E	g_é|n_é|r_e|r_aient	0.0	0.0	synthetic
génère	ZenER	générer	VER	VER			sub:pre:1s;	Z_e|n_E_R_#	g_é|n_è_r_e	0.0	0.0	synthetic
génères	ZenER	générer	VER	VER			sub:pre:2s;	Z_e|n_E_R_#	g_é|n_è_r_es	0.0	0.0	synthetic
génère	ZenER	générer	VER	VER			sub:pre:3s;	Z_e|n_E_R_#	g_é|n_è_r_e	0.0	0.0	synthetic
générions	ZeneRj§	générer	VER	VER			sub:pre:1p;	Z_e|n_e|R_j_§	g_é|n_é|r_i_ons	0.0	0.0	synthetic
génériez	ZeneRje	générer	VER	VER			sub:pre:2p;	Z_e|n_e|R_j_e	g_é|n_é|r_i_ez	0.0	0.0	synthetic
génèrent	ZenER	générer	VER	VER			sub:pre:3p;	Z_e|n_E_R_#	g_é|n_è_r_ent	0.0	0.0	synthetic
générât	ZeneRa	générer	VER	VER			sub:imp:3s;	Z_e|n_e|R_a	g_é|n_é|r_ât	0.0	0.0	synthetic
générassent	ZeneRas	générer	VER	VER			sub:imp:3p;	Z_e|n_e|R_a_s_#	g_é|n_é|r_a_ss_ent	0.0	0.0	synthetic
générons	ZeneR§	générer	VER	VER			imp:pre:1p;	Z_e|n_e|R_§	g_é|n_é|r_ons	0.0	0.0	synthetic
générez	ZeneRe	générer	VER	VER			imp:pre:2p;	Z_e|n_e|R_e	g_é|n_é|r_ez	0.0	0.0	synthetic
oblitère	oblitER	oblitérer	VER	VER			ind:pre:1s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_e	0.0	0.0	synthetic
oblitères	oblitER	oblitérer	VER	VER			ind:pre:2s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_es	0.0	0.0	synthetic
oblitérez	obliteRe	oblitérer	VER	VER			ind:pre:2p;	o|b_l_i|t_e|R_e	o|b_l_i|t_é|r_ez	0.0	0.0	synthetic
oblitérais	obliteRE	oblitérer	VER	VER			ind:imp:1s;	o|b_l_i|t_e|R_E	o|b_l_i|t_é|r_ais	0.0	0.0	synthetic
oblitérais	obliteRE	oblitérer	VER	VER			ind:imp:2s;	o|b_l_i|t_e|R_E	o|b_l_i|t_é|r_ais	0.0	0.0	synthetic
oblitérions	obliteRj§	oblitérer	VER	VER			ind:imp:1p;	o|b_l_i|t_e|R_j_§	o|b_l_i|t_é|r_i_ons	0.0	0.0	synthetic
oblitériez	obliteRje	oblitérer	VER	VER			ind:imp:2p;	o|b_l_i|t_e|R_j_e	o|b_l_i|t_é|r_i_ez	0.0	0.0	synthetic
oblitérerai	obliteR°Re	oblitérer	VER	VER			ind:fut:1s;	o|b_l_i|t_e|R_°|R_e	o|b_l_i|t_é|r_e|r_ai	0.0	0.0	synthetic
oblitéreras	obliteR°Ra	oblitérer	VER	VER			ind:fut:2s;	o|b_l_i|t_e|R_°|R_a	o|b_l_i|t_é|r_e|r_as	0.0	0.0	synthetic
oblitérera	obliteR°Ra	oblitérer	VER	VER			ind:fut:3s;	o|b_l_i|t_e|R_°|R_a	o|b_l_i|t_é|r_e|r_a	0.0	0.0	synthetic
oblitérerons	obliteR°R§	oblitérer	VER	VER			ind:fut:1p;	o|b_l_i|t_e|R_°|R_§	o|b_l_i|t_é|r_e|r_ons	0.0	0.0	synthetic
oblitérerez	obliteR°Re	oblitérer	VER	VER			ind:fut:2p;	o|b_l_i|t_e|R_°|R_e	o|b_l_i|t_é|r_e|r_ez	0.0	0.0	synthetic
oblitéreront	obliteR°R§	oblitérer	VER	VER			ind:fut:3p;	o|b_l_i|t_e|R_°|R_§	o|b_l_i|t_é|r_e|r_ont	0.0	0.0	synthetic
oblitérai	obliteRe	oblitérer	VER	VER			ind:pas:1s;	o|b_l_i|t_e|R_e	o|b_l_i|t_é|r_ai	0.0	0.0	synthetic
oblitéras	obliteRa	oblitérer	VER	VER			ind:pas:2s;	o|b_l_i|t_e|R_a	o|b_l_i|t_é|r_as	0.0	0.0	synthetic
oblitéra	obliteRa	oblitérer	VER	VER			ind:pas:3s;	o|b_l_i|t_e|R_a	o|b_l_i|t_é|r_a	0.0	0.0	synthetic
oblitérâmes	obliteRam	oblitérer	VER	VER			ind:pas:1p;	o|b_l_i|t_e|R_a_m_#	o|b_l_i|t_é|r_â_m_es	0.0	0.0	synthetic
oblitérerais	obliteR°RE	oblitérer	VER	VER			cnd:pre:1s;	o|b_l_i|t_e|R_°|R_E	o|b_l_i|t_é|r_e|r_ais	0.0	0.0	synthetic
oblitérerais	obliteR°RE	oblitérer	VER	VER			cnd:pre:2s;	o|b_l_i|t_e|R_°|R_E	o|b_l_i|t_é|r_e|r_ais	0.0	0.0	synthetic
oblitérerait	obliteR°RE	oblitérer	VER	VER			cnd:pre:3s;	o|b_l_i|t_e|R_°|R_E	o|b_l_i|t_é|r_e|r_ait	0.0	0.0	synthetic
oblitérerions	obliteR°Rj§	oblitérer	VER	VER			cnd:pre:1p;	o|b_l_i|t_e|R_°|R_j_§	o|b_l_i|t_é|r_e|r_i_ons	0.0	0.0	synthetic
oblitéreriez	obliteR°Rje	oblitérer	VER	VER			cnd:pre:2p;	o|b_l_i|t_e|R_°|R_j_e	o|b_l_i|t_é|r_e|r_i_ez	0.0	0.0	synthetic
oblitéreraient	obliteR°RE	oblitérer	VER	VER			cnd:pre:3p;	o|b_l_i|t_e|R_°|R_E	o|b_l_i|t_é|r_e|r_aient	0.0	0.0	synthetic
oblitère	oblitER	oblitérer	VER	VER			sub:pre:1s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_e	0.0	0.0	synthetic
oblitères	oblitER	oblitérer	VER	VER			sub:pre:2s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_es	0.0	0.0	synthetic
oblitère	oblitER	oblitérer	VER	VER			sub:pre:3s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_e	0.0	0.0	synthetic
oblitérions	obliteRj§	oblitérer	VER	VER			sub:pre:1p;	o|b_l_i|t_e|R_j_§	o|b_l_i|t_é|r_i_ons	0.0	0.0	synthetic
oblitériez	obliteRje	oblitérer	VER	VER			sub:pre:2p;	o|b_l_i|t_e|R_j_e	o|b_l_i|t_é|r_i_ez	0.0	0.0	synthetic
oblitèrent	oblitER	oblitérer	VER	VER			sub:pre:3p;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_ent	0.0	0.0	synthetic
oblitérât	obliteRa	oblitérer	VER	VER			sub:imp:3s;	o|b_l_i|t_e|R_a	o|b_l_i|t_é|r_ât	0.0	0.0	synthetic
oblitérassent	obliteRas	oblitérer	VER	VER			sub:imp:3p;	o|b_l_i|t_e|R_a_s_#	o|b_l_i|t_é|r_a_ss_ent	0.0	0.0	synthetic
oblitère	oblitER	oblitérer	VER	VER			imp:pre:2s;	o|b_l_i|t_E_R_#	o|b_l_i|t_è_r_e	0.0	0.0	synthetic
oblitérez	obliteRe	oblitérer	VER	VER			imp:pre:2p;	o|b_l_i|t_e|R_e	o|b_l_i|t_é|r_ez	0.0	0.0	synthetic
récupéras	RekypeRa	récupérer	VER	VER			ind:pas:2s;	R_e|k_y|p_e|R_a	r_é|c_u|p_é|r_as	0.0	0.0	synthetic
récupérerions	RekypeR°Rj§	récupérer	VER	VER			cnd:pre:1p;	R_e|k_y|p_e|R_°|R_j_§	r_é|c_u|p_é|r_e|r_i_ons	0.0	0.0	synthetic
récupéreriez	RekypeR°Rje	récupérer	VER	VER			cnd:pre:2p;	R_e|k_y|p_e|R_°|R_j_e	r_é|c_u|p_é|r_e|r_i_ez	0.0	0.0	synthetic
récupéreraient	RekypeR°RE	récupérer	VER	VER			cnd:pre:3p;	R_e|k_y|p_e|R_°|R_E	r_é|c_u|p_é|r_e|r_aient	0.0	0.0	synthetic
récupère	RekypER	récupérer	VER	VER			sub:pre:1s;	R_e|k_y|p_E_R_#	r_é|c_u|p_è_r_e	0.0	0.0	synthetic
récupères	RekypER	récupérer	VER	VER			sub:pre:2s;	R_e|k_y|p_E_R_#	r_é|c_u|p_è_r_es	0.0	0.0	synthetic
récupérions	RekypeRj§	récupérer	VER	VER			sub:pre:1p;	R_e|k_y|p_e|R_j_§	r_é|c_u|p_é|r_i_ons	0.0	0.0	synthetic
récupériez	RekypeRje	récupérer	VER	VER			sub:pre:2p;	R_e|k_y|p_e|R_j_e	r_é|c_u|p_é|r_i_ez	0.0	0.0	synthetic
récupèrent	RekypER	récupérer	VER	VER			sub:pre:3p;	R_e|k_y|p_E_R_#	r_é|c_u|p_è_r_ent	0.0	0.0	synthetic
récupérât	RekypeRa	récupérer	VER	VER			sub:imp:3s;	R_e|k_y|p_e|R_a	r_é|c_u|p_é|r_ât	0.0	0.0	synthetic
récupérassent	RekypeRas	récupérer	VER	VER			sub:imp:3p;	R_e|k_y|p_e|R_a_s_#	r_é|c_u|p_é|r_a_ss_ent	0.0	0.0	synthetic
lacères	lasER	lacérer	VER	VER			ind:pre:2s;	l_a|s_E_R_#	l_a|c_è_r_es	0.0	0.0	synthetic
lacérez	laseRe	lacérer	VER	VER			ind:pre:2p;	l_a|s_e|R_e	l_a|c_é|r_ez	0.0	0.0	synthetic
lacérais	laseRE	lacérer	VER	VER			ind:imp:1s;	l_a|s_e|R_E	l_a|c_é|r_ais	0.0	0.0	synthetic
lacérais	laseRE	lacérer	VER	VER			ind:imp:2s;	l_a|s_e|R_E	l_a|c_é|r_ais	0.0	0.0	synthetic
lacériez	laseRje	lacérer	VER	VER			ind:imp:2p;	l_a|s_e|R_j_e	l_a|c_é|r_i_ez	0.0	0.0	synthetic
lacérerai	laseR°Re	lacérer	VER	VER			ind:fut:1s;	l_a|s_e|R_°|R_e	l_a|c_é|r_e|r_ai	0.0	0.0	synthetic
lacéreras	laseR°Ra	lacérer	VER	VER			ind:fut:2s;	l_a|s_e|R_°|R_a	l_a|c_é|r_e|r_as	0.0	0.0	synthetic
lacérera	laseR°Ra	lacérer	VER	VER			ind:fut:3s;	l_a|s_e|R_°|R_a	l_a|c_é|r_e|r_a	0.0	0.0	synthetic
lacérerons	laseR°R§	lacérer	VER	VER			ind:fut:1p;	l_a|s_e|R_°|R_§	l_a|c_é|r_e|r_ons	0.0	0.0	synthetic
lacérerez	laseR°Re	lacérer	VER	VER			ind:fut:2p;	l_a|s_e|R_°|R_e	l_a|c_é|r_e|r_ez	0.0	0.0	synthetic
lacéreront	laseR°R§	lacérer	VER	VER			ind:fut:3p;	l_a|s_e|R_°|R_§	l_a|c_é|r_e|r_ont	0.0	0.0	synthetic
lacérai	laseRe	lacérer	VER	VER			ind:pas:1s;	l_a|s_e|R_e	l_a|c_é|r_ai	0.0	0.0	synthetic
lacéras	laseRa	lacérer	VER	VER			ind:pas:2s;	l_a|s_e|R_a	l_a|c_é|r_as	0.0	0.0	synthetic
lacérâmes	laseRam	lacérer	VER	VER			ind:pas:1p;	l_a|s_e|R_a_m_#	l_a|c_é|r_â_m_es	0.0	0.0	synthetic
lacérèrent	laseRER	lacérer	VER	VER			ind:pas:3p;	l_a|s_e|R_E_R_#	l_a|c_é|r_è_r_ent	0.0	0.0	synthetic
lacérerais	laseR°RE	lacérer	VER	VER			cnd:pre:1s;	l_a|s_e|R_°|R_E	l_a|c_é|r_e|r_ais	0.0	0.0	synthetic
lacérerais	laseR°RE	lacérer	VER	VER			cnd:pre:2s;	l_a|s_e|R_°|R_E	l_a|c_é|r_e|r_ais	0.0	0.0	synthetic
lacérerait	laseR°RE	lacérer	VER	VER			cnd:pre:3s;	l_a|s_e|R_°|R_E	l_a|c_é|r_e|r_ait	0.0	0.0	synthetic
lacérerions	laseR°Rj§	lacérer	VER	VER			cnd:pre:1p;	l_a|s_e|R_°|R_j_§	l_a|c_é|r_e|r_i_ons	0.0	0.0	synthetic
lacéreriez	laseR°Rje	lacérer	VER	VER			cnd:pre:2p;	l_a|s_e|R_°|R_j_e	l_a|c_é|r_e|r_i_ez	0.0	0.0	synthetic
lacéreraient	laseR°RE	lacérer	VER	VER			cnd:pre:3p;	l_a|s_e|R_°|R_E	l_a|c_é|r_e|r_aient	0.0	0.0	synthetic
lacère	lasER	lacérer	VER	VER			sub:pre:1s;	l_a|s_E_R_#	l_a|c_è_r_e	0.0	0.0	synthetic
lacères	lasER	lacérer	VER	VER			sub:pre:2s;	l_a|s_E_R_#	l_a|c_è_r_es	0.0	0.0	synthetic
lacère	lasER	lacérer	VER	VER			sub:pre:3s;	l_a|s_E_R_#	l_a|c_è_r_e	0.0	0.0	synthetic
lacérions	laseRj§	lacérer	VER	VER			sub:pre:1p;	l_a|s_e|R_j_§	l_a|c_é|r_i_ons	0.0	0.0	synthetic
lacériez	laseRje	lacérer	VER	VER			sub:pre:2p;	l_a|s_e|R_j_e	l_a|c_é|r_i_ez	0.0	0.0	synthetic
lacèrent	lasER	lacérer	VER	VER			sub:pre:3p;	l_a|s_E_R_#	l_a|c_è_r_ent	0.0	0.0	synthetic
lacérât	laseRa	lacérer	VER	VER			sub:imp:3s;	l_a|s_e|R_a	l_a|c_é|r_ât	0.0	0.0	synthetic
lacérassent	laseRas	lacérer	VER	VER			sub:imp:3p;	l_a|s_e|R_a_s_#	l_a|c_é|r_a_ss_ent	0.0	0.0	synthetic
lacérons	laseR§	lacérer	VER	VER			imp:pre:1p;	l_a|s_e|R_§	l_a|c_é|r_ons	0.0	0.0	synthetic
lacérez	laseRe	lacérer	VER	VER			imp:pre:2p;	l_a|s_e|R_e	l_a|c_é|r_ez	0.0	0.0	synthetic
chancelés	S@s°le	chanceler	VER	VER	m	p	par:pas;	S_@|s_°|l_e	ch_an|c_e|l_é_s	0.0	0.0	synthetic
chancelée	S@s°le	chanceler	VER	VER	f	s	par:pas;	S_@|s_°|l_e	ch_an|c_e|l_é_e	0.0	0.0	synthetic
chancelées	S@s°le	chanceler	VER	VER	f	p	par:pas;	S_@|s_°|l_e	ch_an|c_e|l_é_es	0.0	0.0	synthetic
chancelles	S@s°l	chanceler	VER	VER			ind:pre:2s;	S_@|s_°_l_#	ch_an|c_e_ll_es	0.0	0.0	synthetic
chancelez	S@s°le	chanceler	VER	VER			ind:pre:2p;	S_@|s_°|l_e	ch_an|c_e|l_ez	0.0	0.0	synthetic
chancelais	S@s°lE	chanceler	VER	VER			ind:imp:2s;	S_@|s_°|l_E	ch_an|c_e|l_ais	0.0	0.0	synthetic
chanceliez	S@s°lje	chanceler	VER	VER			ind:imp:2p;	S_@|s_°|l_j_e	ch_an|c_e|l_i_ez	0.0	0.0	synthetic
chancellerai	S@s°l°Re	chanceler	VER	VER			ind:fut:1s;	S_@|s_°|l_°|R_e	ch_an|c_e|ll_e|r_ai	0.0	0.0	synthetic
chancelleras	S@s°l°Ra	chanceler	VER	VER			ind:fut:2s;	S_@|s_°|l_°|R_a	ch_an|c_e|ll_e|r_as	0.0	0.0	synthetic
chancellera	S@s°l°Ra	chanceler	VER	VER			ind:fut:3s;	S_@|s_°|l_°|R_a	ch_an|c_e|ll_e|r_a	0.0	0.0	synthetic
chancellerons	S@s°l°R§	chanceler	VER	VER			ind:fut:1p;	S_@|s_°|l_°|R_§	ch_an|c_e|ll_e|r_ons	0.0	0.0	synthetic
chancellerez	S@s°l°Re	chanceler	VER	VER			ind:fut:2p;	S_@|s_°|l_°|R_e	ch_an|c_e|ll_e|r_ez	0.0	0.0	synthetic
chancelleront	S@s°l°R§	chanceler	VER	VER			ind:fut:3p;	S_@|s_°|l_°|R_§	ch_an|c_e|ll_e|r_ont	0.0	0.0	synthetic
chancelâmes	S@s°lam	chanceler	VER	VER			ind:pas:1p;	S_@|s_°|l_a_m_#	ch_an|c_e|l_â_m_es	0.0	0.0	synthetic
chancellerais	S@s°l°RE	chanceler	VER	VER			cnd:pre:1s;	S_@|s_°|l_°|R_E	ch_an|c_e|ll_e|r_ais	0.0	0.0	synthetic
chancellerais	S@s°l°RE	chanceler	VER	VER			cnd:pre:2s;	S_@|s_°|l_°|R_E	ch_an|c_e|ll_e|r_ais	0.0	0.0	synthetic
chancellerait	S@s°l°RE	chanceler	VER	VER			cnd:pre:3s;	S_@|s_°|l_°|R_E	ch_an|c_e|ll_e|r_ait	0.0	0.0	synthetic
chancellerions	S@s°l°Rj§	chanceler	VER	VER			cnd:pre:1p;	S_@|s_°|l_°|R_j_§	ch_an|c_e|ll_e|r_i_ons	0.0	0.0	synthetic
chancelleraient	S@s°l°RE	chanceler	VER	VER			cnd:pre:3p;	S_@|s_°|l_°|R_E	ch_an|c_e|ll_e|r_aient	0.0	0.0	synthetic
chancelle	S@s°l	chanceler	VER	VER			sub:pre:1s;	S_@|s_°_l_#	ch_an|c_e_ll_e	0.0	0.0	synthetic
chancelles	S@s°l	chanceler	VER	VER			sub:pre:2s;	S_@|s_°_l_#	ch_an|c_e_ll_es	0.0	0.0	synthetic
chancelle	S@s°l	chanceler	VER	VER			sub:pre:3s;	S_@|s_°_l_#	ch_an|c_e_ll_e	0.0	0.0	synthetic
chanceliez	S@s°lje	chanceler	VER	VER			sub:pre:2p;	S_@|s_°|l_j_e	ch_an|c_e|l_i_ez	0.0	0.0	synthetic
chancelât	S@s°la	chanceler	VER	VER			sub:imp:3s;	S_@|s_°|l_a	ch_an|c_e|l_ât	0.0	0.0	synthetic
chancelle	S@s°l	chanceler	VER	VER			imp:pre:2s;	S_@|s_°_l_#	ch_an|c_e_ll_e	0.0	0.0	synthetic
chancelons	S@s°l§	chanceler	VER	VER			imp:pre:1p;	S_@|s_°|l_§	ch_an|c_e|l_ons	0.0	0.0	synthetic
chancelez	S@s°le	chanceler	VER	VER			imp:pre:2p;	S_@|s_°|l_e	ch_an|c_e|l_ez	0.0	0.0	synthetic
fuselés	fyz°le	fuseler	VER	VER	m	p	par:pas;	f_y|z_°|l_e	f_u|s_e|l_é_s	0.0	0.0	synthetic
bourrelées	buR°le	bourreler	VER	VER	f	p	par:pas;	b_u|R_°|l_e	b_ou|rr_e|l_é_es	0.0	0.0	synthetic
grommelés	gROm°le	grommeler	VER	VER	m	p	par:pas;	g_R_O|m_°|l_e	g_r_o|mm_e|l_é_s	0.0	0.0	synthetic
grommelées	gROm°le	grommeler	VER	VER	f	p	par:pas;	g_R_O|m_°|l_e	g_r_o|mm_e|l_é_es	0.0	0.0	synthetic
grommelles	gROm°l	grommeler	VER	VER			ind:pre:2s;	g_R_O|m_°_l_#	g_r_o|mm_e_ll_es	0.0	0.0	synthetic
grommelais	gROm°lE	grommeler	VER	VER			ind:imp:1s;	g_R_O|m_°|l_E	g_r_o|mm_e|l_ais	0.0	0.0	synthetic
grommelais	gROm°lE	grommeler	VER	VER			ind:imp:2s;	g_R_O|m_°|l_E	g_r_o|mm_e|l_ais	0.0	0.0	synthetic
grommelions	gROm°lj§	grommeler	VER	VER			ind:imp:1p;	g_R_O|m_°|l_j_§	g_r_o|mm_e|l_i_ons	0.0	0.0	synthetic
grommeliez	gROm°lje	grommeler	VER	VER			ind:imp:2p;	g_R_O|m_°|l_j_e	g_r_o|mm_e|l_i_ez	0.0	0.0	synthetic
grommellerai	gROm°l°Re	grommeler	VER	VER			ind:fut:1s;	g_R_O|m_°|l_°|R_e	g_r_o|mm_e|ll_e|r_ai	0.0	0.0	synthetic
grommelleras	gROm°l°Ra	grommeler	VER	VER			ind:fut:2s;	g_R_O|m_°|l_°|R_a	g_r_o|mm_e|ll_e|r_as	0.0	0.0	synthetic
grommellera	gROm°l°Ra	grommeler	VER	VER			ind:fut:3s;	g_R_O|m_°|l_°|R_a	g_r_o|mm_e|ll_e|r_a	0.0	0.0	synthetic
grommellerons	gROm°l°R§	grommeler	VER	VER			ind:fut:1p;	g_R_O|m_°|l_°|R_§	g_r_o|mm_e|ll_e|r_ons	0.0	0.0	synthetic
grommellerez	gROm°l°Re	grommeler	VER	VER			ind:fut:2p;	g_R_O|m_°|l_°|R_e	g_r_o|mm_e|ll_e|r_ez	0.0	0.0	synthetic
grommelleront	gROm°l°R§	grommeler	VER	VER			ind:fut:3p;	g_R_O|m_°|l_°|R_§	g_r_o|mm_e|ll_e|r_ont	0.0	0.0	synthetic
grommelâmes	gROm°lam	grommeler	VER	VER			ind:pas:1p;	g_R_O|m_°|l_a_m_#	g_r_o|mm_e|l_â_m_es	0.0	0.0	synthetic
grommellerais	gROm°l°RE	grommeler	VER	VER			cnd:pre:1s;	g_R_O|m_°|l_°|R_E	g_r_o|mm_e|ll_e|r_ais	0.0	0.0	synthetic
grommellerais	gROm°l°RE	grommeler	VER	VER			cnd:pre:2s;	g_R_O|m_°|l_°|R_E	g_r_o|mm_e|ll_e|r_ais	0.0	0.0	synthetic
grommellerions	gROm°l°Rj§	grommeler	VER	VER			cnd:pre:1p;	g_R_O|m_°|l_°|R_j_§	g_r_o|mm_e|ll_e|r_i_ons	0.0	0.0	synthetic
grommelleraient	gROm°l°RE	grommeler	VER	VER			cnd:pre:3p;	g_R_O|m_°|l_°|R_E	g_r_o|mm_e|ll_e|r_aient	0.0	0.0	synthetic
grommelle	gROm°l	grommeler	VER	VER			sub:pre:1s;	g_R_O|m_°_l_#	g_r_o|mm_e_ll_e	0.0	0.0	synthetic
grommelles	gROm°l	grommeler	VER	VER			sub:pre:2s;	g_R_O|m_°_l_#	g_r_o|mm_e_ll_es	0.0	0.0	synthetic
grommelle	gROm°l	grommeler	VER	VER			sub:pre:3s;	g_R_O|m_°_l_#	g_r_o|mm_e_ll_e	0.0	0.0	synthetic
grommeliez	gROm°lje	grommeler	VER	VER			sub:pre:2p;	g_R_O|m_°|l_j_e	g_r_o|mm_e|l_i_ez	0.0	0.0	synthetic
grommelât	gROm°la	grommeler	VER	VER			sub:imp:3s;	g_R_O|m_°|l_a	g_r_o|mm_e|l_ât	0.0	0.0	synthetic
grommelons	gROm°l§	grommeler	VER	VER			imp:pre:1p;	g_R_O|m_°|l_§	g_r_o|mm_e|l_ons	0.0	0.0	synthetic
grommelez	gROm°le	grommeler	VER	VER			imp:pre:2p;	g_R_O|m_°|l_e	g_r_o|mm_e|l_ez	0.0	0.0	synthetic
renouvelais	R°nuv°lE	renouveler	VER	VER			ind:imp:2s;	R_°|n_u|v_°|l_E	r_e|n_ou|v_e|l_ais	0.0	0.0	synthetic
renouveliez	R°nuv°lje	renouveler	VER	VER			ind:imp:2p;	R_°|n_u|v_°|l_j_e	r_e|n_ou|v_e|l_i_ez	0.0	0.0	synthetic
renouvelleras	R°nuv°l°Ra	renouveler	VER	VER			ind:fut:2s;	R_°|n_u|v_°|l_°|R_a	r_e|n_ou|v_e|ll_e|r_as	0.0	0.0	synthetic
renouvellerez	R°nuv°l°Re	renouveler	VER	VER			ind:fut:2p;	R_°|n_u|v_°|l_°|R_e	r_e|n_ou|v_e|ll_e|r_ez	0.0	0.0	synthetic
renouvellerais	R°nuv°l°RE	renouveler	VER	VER			cnd:pre:1s;	R_°|n_u|v_°|l_°|R_E	r_e|n_ou|v_e|ll_e|r_ais	0.0	0.0	synthetic
renouvellerais	R°nuv°l°RE	renouveler	VER	VER			cnd:pre:2s;	R_°|n_u|v_°|l_°|R_E	r_e|n_ou|v_e|ll_e|r_ais	0.0	0.0	synthetic
